person,personLabel,name_in_native_language,cemetery,cemeteryLabel,birthDate,deathDate,grave_photo
http://www.wikidata.org/entity/Q663033,Krzysztof Skubiszewski,Krzysztof Jan Skubiszewski,http://www.wikidata.org/entity/Q975202,Panteon Wielkich Polaków,1926-10-08T00:00:00Z,2010-02-08T00:00:00Z,
http://www.wikidata.org/entity/Q18203360,Krzysztof Sacha,Krzysztof Sacha,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1951-03-13T00:00:00Z,2019-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q93093,Jacek Karpiński,Jacek Rafał Karpiński,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1927-04-09T00:00:00Z,2010-02-21T00:00:00Z,
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q298022,Anna German,Anna German,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1936-02-14T00:00:00Z,1982-08-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20German%20Grave.JPG
http://www.wikidata.org/entity/Q335092,Jan Niecisław Baudouin de Courtenay,Jan Niecisław Ignacy Baudouin de Courtenay,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1845-03-13T00:00:00Z,1929-11-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Niecis%C5%82aw%20Baudouin%20de%20Courtenay%27s%20grave.JPG
http://www.wikidata.org/entity/Q335092,Jan Niecisław Baudouin de Courtenay,Jan Niecisław Ignacy Baudouin de Courtenay,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1845-03-13T00:00:00Z,1929-11-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Niecis%C5%82aw%20Baudouin%20de%20Courtenay%27s%20grave.JPG
http://www.wikidata.org/entity/Q366040,Stefan Żeromski,Stefan Żeromski,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1864-10-14T00:00:00Z,1925-11-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Zeromski%20grave.JPG
http://www.wikidata.org/entity/Q704316,Leandro Marconi,Leandro Marconi,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1834-04-23T00:00:00Z,1919-10-08T00:00:00Z,
http://www.wikidata.org/entity/Q1681594,Jan Baszkiewicz,Jan Baszkiewicz,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1930-01-03T00:00:00Z,2011-01-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Baszkiewicz%20%28gr%C3%B3b%29%2001.JPG
http://www.wikidata.org/entity/Q2507360,Barbara Skarga,Barbara Skarga,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1919-10-25T00:00:00Z,2009-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q2507360,Barbara Skarga,Barbara Skarga,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1919-10-25T00:00:00Z,2009-09-25T00:00:00Z,
http://www.wikidata.org/entity/Q6381216,Kazimierz Mijal,Kazimierz Mijal,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1910-09-15T00:00:00Z,2010-01-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Kazimierz%20Mijal%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q11724780,Jerzy Jędrzejewicz,Jerzy Jędrzejewicz,http://www.wikidata.org/entity/Q722316,Cmentarz ewangelicko-reformowany w Warszawie,1902-03-02T00:00:00Z,1975-11-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20J%C4%99drzejewicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q14430,Ignacy Daszyński,Ignacy Daszyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1866-10-26T00:00:00Z,1936-10-31T00:00:00Z,
http://www.wikidata.org/entity/Q42552,Wisława Szymborska,Wisława Szymborska,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1923-07-02T00:00:00Z,2012-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q9251019,Edward Leja,Edward Leja,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1937-02-22T00:00:00Z,2009-10-05T00:00:00Z,
http://www.wikidata.org/entity/Q9255851,Eugeniusz Brzezicki,Eugeniusz Brzezicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1890-12-01T00:00:00Z,1974-09-06T00:00:00Z,
http://www.wikidata.org/entity/Q9288767,Henryk Szarski,Henryk Szarski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1912-09-13T00:00:00Z,2002-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q9311748,Roger Battaglia,Roger Battaglia,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1873-10-09T00:00:00Z,1950-05-17T00:00:00Z,
http://www.wikidata.org/entity/Q9312214,Roman Ciesielski,Roman Ciesielski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1924-11-04T00:00:00Z,2004-06-09T00:00:00Z,
http://www.wikidata.org/entity/Q9312429,Roman Laskowski,Roman Laskowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1936-02-17T00:00:00Z,2014-06-21T00:00:00Z,
http://www.wikidata.org/entity/Q9139351,Adam Bochnak,Adam Bochnak,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1899-09-17T00:00:00Z,1974-05-27T00:00:00Z,
http://www.wikidata.org/entity/Q9139351,Adam Bochnak,Adam Bochnak,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1899-09-17T00:00:00Z,1974-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q9146064,Aleksander Szulc,Aleksander Szulc,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1924-03-22T00:00:00Z,2012-04-18T00:00:00Z,
http://www.wikidata.org/entity/Q9153852,Andrzej Urbańczyk,Andrzej Urbańczyk,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1946-10-27T00:00:00Z,2001-08-07T00:00:00Z,
http://www.wikidata.org/entity/Q9155338,Anna Krzysztofowicz,Anna Krzysztofowicz,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1925-01-01T00:00:00Z,2006-11-16T00:00:00Z,
http://www.wikidata.org/entity/Q1346413,Izrael Poznański,Izrael Poznański,http://www.wikidata.org/entity/Q115094,Nowy cmentarz żydowski w Łodzi,1833-08-25T00:00:00Z,1900-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q9202807,Dawid Lande,Dawid Lande,http://www.wikidata.org/entity/Q115094,Nowy cmentarz żydowski w Łodzi,1868-04-14T00:00:00Z,1928-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q959463,Wiesław Woda,Wiesław Woda,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1946-08-17T00:00:00Z,2010-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/W%20Woda%20tombstone.jpg
http://www.wikidata.org/entity/Q979547,Henryk Reyman,Henryk Tomasz,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1897-07-28T00:00:00Z,1963-04-11T00:00:00Z,
http://www.wikidata.org/entity/Q1049552,Lucjan Malinowski,Lucjan Malinowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1839-05-27T00:00:00Z,1898-01-15T00:00:00Z,
http://www.wikidata.org/entity/Q1125065,Jerzy Nowosielski,Jerzy Nowosielski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1923-01-07T00:00:00Z,2011-02-21T00:00:00Z,
http://www.wikidata.org/entity/Q1161828,Daniel Mróz,Daniel Mróz,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1917-02-03T00:00:00Z,1993-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q1397771,Jan Michał Rozwadowski,Jan Michał Rozwadowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1867-12-07T00:00:00Z,1935-03-13T00:00:00Z,
http://www.wikidata.org/entity/Q1715073,Józef Andrzej Gierowski,Józef Andrzej Gierowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1922-03-19T00:00:00Z,2006-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q1734173,Karol Estreicher (starszy),Karol Józef Teofil Estreicher,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1827-11-22T00:00:00Z,1908-09-30T00:00:00Z,
http://www.wikidata.org/entity/Q2359831,Tadeusz Friedrich,Tadeusz Friedrich,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1903-07-07T00:00:00Z,1976-10-10T00:00:00Z,
http://www.wikidata.org/entity/Q2985059,Bohdan Łepki,Богдан Лепкий,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1872-11-04T00:00:00Z,1941-07-21T00:00:00Z,
http://www.wikidata.org/entity/Q3180512,Adam Włodek,Adam Włodek,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1922-08-08T00:00:00Z,1986-01-19T00:00:00Z,
http://www.wikidata.org/entity/Q3198754,Konrad Rudnicki,Konrad Rudnicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1926-07-02T00:00:00Z,2013-11-12T00:00:00Z,
http://www.wikidata.org/entity/Q3496777,Stanisław Tarnowski,Stanisław Tarnowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1837-11-07T00:00:00Z,1917-12-31T00:00:00Z,
http://www.wikidata.org/entity/Q4077597,Wiktor Barabasz,Wiktor Barabasz,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1855-08-30T00:00:00Z,1928-07-25T00:00:00Z,
http://www.wikidata.org/entity/Q4165703,Antonina Domańska,Antonina Domańska,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1853-01-01T00:00:00Z,1917-01-26T00:00:00Z,
http://www.wikidata.org/entity/Q4165716,Stanisław Domański,Stanisław Domański,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1916-01-01T00:00:00Z,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4165716,Stanisław Domański,Stanisław Domański,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1916-01-01T00:00:00Z,1993-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q4165716,Stanisław Domański,Stanisław Domański,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1916-05-08T00:00:00Z,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4165716,Stanisław Domański,Stanisław Domański,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1916-05-08T00:00:00Z,1993-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q4175915,Bohdan Szyszkowski,Bohdan Szyszkowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1873-06-20T00:00:00Z,1931-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q4180253,Leon Marchlewski,Leon Paweł Teodor Marchlewski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1869-12-15T00:00:00Z,1946-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q4183070,Roman Zawiliński,Roman Zawiliński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1855-03-01T00:00:00Z,1932-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q4214259,Mieczysław Karaś,Mieczysław Karaś,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1924-02-11T00:00:00Z,1977-08-10T00:00:00Z,
http://www.wikidata.org/entity/Q4216371,Wacław Karczewski,Wacław Karczewski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1855-01-01T00:00:00Z,1911-11-14T00:00:00Z,
http://www.wikidata.org/entity/Q4234909,Ludwik Kosicki,Ludwik Kosicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1793-08-24T00:00:00Z,1846-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q4293365,Tadeusz Milewski,Tadeusz Milewski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1906-05-17T00:00:00Z,1966-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q4537159,Wiktor Jakubowski,Wiktor Jakubowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1896-12-05T00:00:00Z,1973-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q4538954,Jerzy Jarocki,Jerzy Jarocki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1929-05-11T00:00:00Z,2012-10-10T00:00:00Z,
http://www.wikidata.org/entity/Q4554347,Henryk Jordan,Henryk Jordan,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1842-07-23T00:00:00Z,1907-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q4679867,Adam Studziński,Adam Studziński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1911-06-02T00:00:00Z,2008-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q5159910,Stefan Pawlicki,Stefan Zachariasz Pawlicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1839-09-02T00:00:00Z,1916-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q6097897,Jan Śleszyński,Jan Śleszyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1854-07-23T00:00:00Z,1931-03-09T00:00:00Z,
http://www.wikidata.org/entity/Q6370836,Marian Konieczny,Marian Konieczny,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1930-01-13T00:00:00Z,2017-07-25T00:00:00Z,
http://www.wikidata.org/entity/Q6381155,Kazimierz Bartoszewicz,Kazimierz Bartoszewicz,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1852-11-19T00:00:00Z,1930-01-20T00:00:00Z,
http://www.wikidata.org/entity/Q6761969,Marian Plezia,Marian Plezia,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1917-02-26T00:00:00Z,1996-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q7599226,Stanisław Smolka,Stanisław Smolka,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1854-06-29T00:00:00Z,1924-08-27T00:00:00Z,
http://www.wikidata.org/entity/Q8041337,Włodzimierz Ptak,Włodzimierz Ptak,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1928-11-02T00:00:00Z,2019-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q61828,Ernst Steinitz,Ernst Steinitz,http://www.wikidata.org/entity/Q133446,Nowy Cmentarz Żydowski we Wrocławiu,1871-06-13T00:00:00Z,1928-09-29T00:00:00Z,
http://www.wikidata.org/entity/Q45638,Jerzy Wyrozumski,Jerzy Wyrozumski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1930-03-07T00:00:00Z,2018-11-02T00:00:00Z,
http://www.wikidata.org/entity/Q56757,Jerzy Maj,Jerzy Maj,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1922-07-14T00:00:00Z,2003-02-09T00:00:00Z,
http://www.wikidata.org/entity/Q82280,Julian Nowak,Julian Nowak,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1865-03-10T00:00:00Z,1946-11-07T00:00:00Z,
http://www.wikidata.org/entity/Q82280,Julian Nowak,Julian Nowak,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1865-03-10T00:00:00Z,1946-11-10T00:00:00Z,
http://www.wikidata.org/entity/Q89043,Gustaw Piotrowski,Gustav von Piotrowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1833-03-01T00:00:00Z,1884-12-31T00:00:00Z,
http://www.wikidata.org/entity/Q158926,Janusz Kurtyka,Janusz Marek Kurtyka,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1960-08-13T00:00:00Z,2010-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q186959,Tadeusz Lewicki,Tadeusz Lewicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1906-01-28T00:00:00Z,1992-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q186959,Tadeusz Lewicki,Tadeusz Lewicki,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1906-01-29T00:00:00Z,1992-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q189117,Jan Matejko,Jan Matejko,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1838-06-24T00:00:00Z,1893-11-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/GrobowiecJanaMatejki-CmentarzRakowicki-POL%2C%20Krak%C3%B3w.jpg
http://www.wikidata.org/entity/Q245402,Zygmunt Wróblewski,Zygmunt Florenty Wróblewski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1845-10-28T00:00:00Z,1888-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q245402,Zygmunt Wróblewski,Zygmunt Florenty Wróblewski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1845-10-28T00:00:00Z,1888-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q277620,Karol Irzykowski,Karol Irzykowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1873-01-23T00:00:00Z,1944-11-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20Irzykowskiego%20w%20%C5%BByrardowie.jpg
http://www.wikidata.org/entity/Q322499,Stanisław Estreicher,Stanisław Estreicher,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1869-11-26T00:00:00Z,1939-12-28T00:00:00Z,
http://www.wikidata.org/entity/Q338740,Tomasz Pryliński,Tomasz Pryliński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1847-08-24T00:00:00Z,1895-11-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tomasz%20Pryli%C5%84ski%20Grobowiec-Cmentarz%20Rakowicki.jpg
http://www.wikidata.org/entity/Q367995,Juliusz Kleiner,Juliusz Kleiner,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1886-04-24T00:00:00Z,1957-03-23T00:00:00Z,
http://www.wikidata.org/entity/Q426297,Maciej Słomczyński,Maciej Słomczyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1920-04-10T00:00:00Z,1998-03-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maciej%20Slomczynski%20grave.jpg
http://www.wikidata.org/entity/Q426297,Maciej Słomczyński,Maciej Słomczyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1920-04-10T00:00:00Z,1998-03-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maciej%20Slomczynski%20grave.jpg
http://www.wikidata.org/entity/Q426297,Maciej Słomczyński,Maciej Słomczyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1922-04-10T00:00:00Z,1998-03-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maciej%20Slomczynski%20grave.jpg
http://www.wikidata.org/entity/Q426297,Maciej Słomczyński,Maciej Słomczyński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1922-04-10T00:00:00Z,1998-03-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maciej%20Slomczynski%20grave.jpg
http://www.wikidata.org/entity/Q446743,Julian Klaczko,Julian Klaczko,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1825-11-06T00:00:00Z,1906-11-26T00:00:00Z,
http://www.wikidata.org/entity/Q454653,Helena Modrzejewska,Helena Modrzejewska,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1840-10-12T00:00:00Z,1909-04-08T00:00:00Z,
http://www.wikidata.org/entity/Q515158,Andrzej Kremer,Andrzej Stanisław Kremer,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1961-08-08T00:00:00Z,2010-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Andrzej%20Kremer.jpg
http://www.wikidata.org/entity/Q541895,Marian Smoluchowski,Marian Smoluchowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1872-05-28T00:00:00Z,1917-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q572569,Włodzimierz Potasiński,Włodzimierz Edward Potasiński,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1956-07-31T00:00:00Z,2010-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q634722,Marian Dąbrowski,Marian Dąbrowski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1878-09-27T00:00:00Z,1958-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q649552,Józef Szujski,Józef Szujski,http://www.wikidata.org/entity/Q1457419,Cmentarz Rakowicki,1835-06-16T00:00:00Z,1883-02-07T00:00:00Z,
