person,personLabel,name_in_native_language,cemetery,cemeteryLabel,birthDate,deathDate,grave_photo
http://www.wikidata.org/entity/Q159603,Władysław Gomułka,Władysław Gomułka,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1905-02-06T00:00:00Z,1982-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q168161,Zbigniew Religa,Zbigniew Religa,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1938-12-16T00:00:00Z,2009-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q216813,Ryszard Kapuściński,Ryszard Kapuściński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1932-03-04T00:00:00Z,2007-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q216813,Ryszard Kapuściński,Ryszard Kapuściński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1932-03-04T00:00:00Z,2007-01-23T00:00:00Z,
http://www.wikidata.org/entity/Q229424,Irena Szewińska,Irena Kirszenstein-Szewińska,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1946-05-24T00:00:00Z,2018-06-29T00:00:00Z,
http://www.wikidata.org/entity/Q245367,Zygmunt Modzelewski,Zygmunt Modzelewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1900-04-15T00:00:00Z,1954-06-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Grob%20Zygmunta%20Modzelewskiego.JPG
http://www.wikidata.org/entity/Q245778,Mikołaj Kozakiewicz,Mikołaj Kozakiewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1923-12-24T00:00:00Z,1998-11-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20mikolaj%20kozakiewicz.JPG
http://www.wikidata.org/entity/Q245783,Władysław Kowalski,Władysław Kowalski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1894-08-26T00:00:00Z,1958-12-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20wladyslaw%20kowalski.JPG
http://www.wikidata.org/entity/Q263043,Leon Schiller,Leon Schiller,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1887-03-14T00:00:00Z,1954-03-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20leon%20schiller.JPG
http://www.wikidata.org/entity/Q274368,Maja Berezowska,Maja Berezowska,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1898-04-13T00:00:00Z,1978-05-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maja%20berezowska%20nagrobek.JPG
http://www.wikidata.org/entity/Q278002,Jonasz Kofta,Jonasz Kofta,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1942-11-28T00:00:00Z,1988-04-19T00:00:00Z,
http://www.wikidata.org/entity/Q315701,Henryk Jabłoński,Henryk Jabłoński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-12-27T00:00:00Z,2003-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q324162,Wieńczysław Gliński,Wieńczysław Gliński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1921-05-10T00:00:00Z,2008-07-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wienczyslaw%20Glinski%20Grave.JPG
http://www.wikidata.org/entity/Q349664,Adam Hanuszkiewicz,Adam Hanuszkiewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1924-06-16T00:00:00Z,2011-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q350681,Adam Rapacki,Adam Rapacki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-12-24T00:00:00Z,1970-10-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Rapacki%20monument.JPG
http://www.wikidata.org/entity/Q350829,Adam Schaff,Adam Schaff,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1913-03-10T00:00:00Z,2006-11-12T00:00:00Z,
http://www.wikidata.org/entity/Q351395,Adam Łopatka,Adam Łopatka,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1928-11-10T00:00:00Z,2003-06-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20%C5%81opatka%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q353812,Stanisław Baczyński,Stanisław Baczyński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1890-05-05T00:00:00Z,1939-07-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stanis%C5%82aw%20Baczy%C5%84ski%20i%20Stefania%20Bczy%C5%84ska%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q355843,Sławomir Skrzypek,Sławomir Stanisław Skrzypek,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1963-05-10T00:00:00Z,2010-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q366365,Stanisław Ossowski,Stanisław Ossowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1897-05-22T00:00:00Z,1963-11-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Ossowska%2C%20Stanis%C5%82aw%20Ossowski%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q381185,Władysław Bartoszewski,Władysław Bartoszewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1922-02-19T00:00:00Z,2015-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q381185,Władysław Bartoszewski,Władysław Bartoszewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1922-02-19T00:00:00Z,2015-04-25T00:00:00Z,
http://www.wikidata.org/entity/Q382726,Artur Górski,Artur Górski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1970-01-30T00:00:00Z,2016-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q385702,Zdzisław Stieber,Zdzisław Stieber,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1903-06-07T00:00:00Z,1980-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q389389,Józef Beck,Józef Beck,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1894-10-04T00:00:00Z,1944-06-05T00:00:00Z,
http://www.wikidata.org/entity/Q430607,Ryszard Kukliński,Ryszard Jerzy Kukliński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1930-06-13T00:00:00Z,2004-02-11T00:00:00Z,
http://www.wikidata.org/entity/Q432961,Ryszard Bugajski,Ryszard Bugajski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1943-04-27T00:00:00Z,2019-06-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Ryszard%20Bugajski%20%28gr%C3%B3b%29%2001.jpg
http://www.wikidata.org/entity/Q434797,Józef Cyrankiewicz,Józef Cyrankiewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1911-04-23T00:00:00Z,1989-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Cyrankiewicz%20Krystyna%20Tempska-Cyrankiewicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q437696,Wanda Jakubowska,Wanda Jakubowska,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1907-10-10T00:00:00Z,1998-02-24T00:00:00Z,
http://www.wikidata.org/entity/Q437696,Wanda Jakubowska,Wanda Jakubowska,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1907-10-10T00:00:00Z,1998-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q443083,Leonard Buczkowski,Leonard Buczkowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1900-08-05T00:00:00Z,1967-02-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20leonard%20buczkowski.JPG
http://www.wikidata.org/entity/Q455664,Oskar Lange,Oskar Ryszard Lange,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1904-07-27T00:00:00Z,1965-10-02T00:00:00Z,
http://www.wikidata.org/entity/Q470928,Jędrzej Moraczewski,Jędrzej Moraczewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1870-01-13T00:00:00Z,1944-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q507739,Juliusz Rómmel,Juliusz Karol Wilhelm Józef Rómmel/Rummel,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1881-06-03T00:00:00Z,1967-09-08T00:00:00Z,
http://www.wikidata.org/entity/Q508990,Jan Brzechwa,Jan Brzechwa,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1898-08-15T00:00:00Z,1966-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q508990,Jan Brzechwa,Jan Brzechwa,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1900-08-15T00:00:00Z,1966-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q515331,Andrzej Munk,Andrzej Munk,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1921-10-16T00:00:00Z,1961-09-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Andrzej%20Munk%20monument.JPG
http://www.wikidata.org/entity/Q517497,Stefania Jabłońska,Stefania Jabłońska,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1920-09-07T00:00:00Z,2017-05-08T00:00:00Z,
http://www.wikidata.org/entity/Q531148,Tadeusz Kutrzeba,Tadeusz Kutrzeba,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1886-04-15T00:00:00Z,1947-01-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20Tadeusz%20Kutrzeba.JPG
http://www.wikidata.org/entity/Q545740,Edward Ochab,Edward Ochab,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1906-08-16T00:00:00Z,1989-05-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20edward%20ochab.JPG
http://www.wikidata.org/entity/Q547942,Stefan Kuryłowicz,Stefan Kuryłowicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1949-03-26T00:00:00Z,2011-06-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Kury%C5%82owicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q547942,Stefan Kuryłowicz,Stefan Kuryłowicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1949-03-26T00:00:00Z,2011-06-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Kury%C5%82owicz%20gr%C3%B3b%202.JPG
http://www.wikidata.org/entity/Q548306,Kornel Morawiecki,Kornel Morawiecki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1941-05-03T00:00:00Z,2019-09-30T00:00:00Z,
http://www.wikidata.org/entity/Q557920,Władysław Stasiak,Władysław Stasiak,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1966-03-15T00:00:00Z,2010-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q558722,Krzysztof Kamil Baczyński,Krzysztof Kamil Baczyński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1921-01-22T00:00:00Z,1944-08-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Krzysztof%20Kamil%20Baczynski%20grave.JPG
http://www.wikidata.org/entity/Q559771,Mieczysław Rakowski,Mieczysław Franciszek Rakowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1926-12-01T00:00:00Z,2008-11-07T00:00:00Z,
http://www.wikidata.org/entity/Q559771,Mieczysław Rakowski,Mieczysław Franciszek Rakowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1926-12-01T00:00:00Z,2008-11-08T00:00:00Z,
http://www.wikidata.org/entity/Q561127,Jacek Kaczmarski,Jacek Kaczmarski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1957-03-22T00:00:00Z,2004-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q589699,Jan Rzepecki,Jan Rzepecki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1899-09-29T00:00:00Z,1983-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q637176,Stanisław Mazur,Stanisław Mieczysław Mazur,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1905-01-01T00:00:00Z,1981-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q62077751,Eryk Infeld,Eryk Infeld,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1940-01-08T00:00:00Z,2019-03-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Eryk%20Infeld%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q63487193,Marek Wojciech Chmurzyński,Marek Wojciech Chmurzyński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1945-02-11T00:00:00Z,2019-04-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Marek%20Wojciech%20Chmurzy%C5%84ski%20%28gr%C3%B3b%29%2001.jpg
http://www.wikidata.org/entity/Q85131920,Jerzy Majkowski,Jerzy Majkowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1928-01-01T00:00:00Z,2019-07-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Majkowski%20%28gr%C3%B3b%29%2001.jpg
http://www.wikidata.org/entity/Q85133483,Stefan Dmochowski,Stefan Dmochowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1931-01-01T00:00:00Z,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q680950,Konstanty Ildefons Gałczyński,Konstanty Ildefons Gałczyński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1905-01-23T00:00:00Z,1953-12-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20Konstantego%20Ildefonsa%20Ga%C5%82czy%C5%84skiego.jpg
http://www.wikidata.org/entity/Q695722,Julian Marchlewski,Julian Baltazar Marchlewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1866-05-17T00:00:00Z,1925-03-22T00:00:00Z,
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,Stanisław Grzesiuk,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1918-05-06T00:00:00Z,1963-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q706178,Marian Spychalski,Marian Spychalski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1906-12-06T00:00:00Z,1980-06-07T00:00:00Z,
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,Tadeusz Łomnicki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1927-07-18T00:00:00Z,1992-02-22T00:00:00Z,
http://www.wikidata.org/entity/Q712459,Aleksander Zawadzki,Aleksander Zawadzki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1899-12-16T00:00:00Z,1964-08-07T00:00:00Z,
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,Wojciech Żukrowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1916-04-14T00:00:00Z,2000-08-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wojciech%20%C5%BBukrowski%20-%20Maria%20%C5%BBukrowska%20-%20Cmentarz%20Wojskowy%20na%20Pow%C4%85zkach%20%28220%29.JPG
http://www.wikidata.org/entity/Q723331,Stanisław Mikulski,Stanisław Mikulski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1929-05-01T00:00:00Z,2014-11-27T00:00:00Z,
http://www.wikidata.org/entity/Q724989,Stanisław Różewicz,Stanisław Różewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1924-08-16T00:00:00Z,2008-11-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stanis%C5%82aw%20R%C3%B3%C5%BCewicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q724989,Stanisław Różewicz,Stanisław Różewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1924-08-16T00:00:00Z,2008-11-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stanislaw%20Rozewicz%20grave.jpg
http://www.wikidata.org/entity/Q736463,Jerzy Janicki,Jerzy Janicki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1928-08-10T00:00:00Z,2007-04-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Janicki%20nagrobek.jpg
http://www.wikidata.org/entity/Q742189,Piotr Jaroszewicz,Piotr Jaroszewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-10-08T00:00:00Z,1992-08-31T00:00:00Z,
http://www.wikidata.org/entity/Q742189,Piotr Jaroszewicz,Piotr Jaroszewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-10-08T00:00:00Z,1992-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q762872,Andrzej Przewoźnik,Andrzej Przewoźnik,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1963-05-13T00:00:00Z,2010-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Andrzej%20Przewo%C5%BAnik%20gr%C3%B3b1.JPG
http://www.wikidata.org/entity/Q826817,Józef Szczepański,Józef Szczepański,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1922-11-30T00:00:00Z,1944-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q921114,Józef Grudzień,Józef Grudzień,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1939-04-01T00:00:00Z,2017-06-17T00:00:00Z,
http://www.wikidata.org/entity/Q946774,Henryk Arctowski,Henryk Arctowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1871-07-15T00:00:00Z,1958-02-21T00:00:00Z,
http://www.wikidata.org/entity/Q951144,Zbigniew Załuski,Zbigniew Załuski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1926-07-31T00:00:00Z,1978-03-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Zaluski%20grave.jpg
http://www.wikidata.org/entity/Q955675,Jan Stachniuk,Jan Stachniuk,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1905-01-13T00:00:00Z,1963-08-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Stachniuk%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q975176,Piotr Abakanowicz,Piotr Abakanowicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1890-06-21T00:00:00Z,1948-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q1378796,Karol Modzelewski,Karol Cyryl Modzelewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1937-11-23T00:00:00Z,2019-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q1399475,Władysław Broniewski,Władysław Broniewski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1897-12-17T00:00:00Z,1962-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q1679661,Jakub Berman,Jakub Berman,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1901-12-26T00:00:00Z,1984-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q1683054,Janusz Głowacki,Janusz Głowacki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1938-09-13T00:00:00Z,2017-08-19T00:00:00Z,
http://www.wikidata.org/entity/Q1687999,Jerzy Michałowski (dyplomata),Jerzy Michałowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-01-01T00:00:00Z,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1782343,Konrad Swinarski,Konrad Swinarski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1929-07-04T00:00:00Z,1975-08-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20konrad%20swinarski.JPG
http://www.wikidata.org/entity/Q1782343,Konrad Swinarski,Konrad Swinarski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1929-07-04T00:00:00Z,1975-08-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20konrad%20swinarski.JPG
http://www.wikidata.org/entity/Q1813369,Michał Rola-Żymierski,Michał «Rola-Żymierski» Łyżwiński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1890-09-04T00:00:00Z,1989-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q1813369,Michał Rola-Żymierski,Michał «Rola-Żymierski» Łyżwiński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1890-09-04T00:00:00Z,1989-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q2031145,Florian Siwicki,Florian Siwicki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1925-01-10T00:00:00Z,2013-03-11T00:00:00Z,
http://www.wikidata.org/entity/Q2096283,Piotr Kuncewicz,Piotr Kuncewicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1936-03-19T00:00:00Z,2007-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q2332266,Mieczysław Jagielski,Mieczysław Jagielski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1924-01-12T00:00:00Z,1997-02-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Grob%20Mieczyslawa%20Jagielskiego.JPG
http://www.wikidata.org/entity/Q2332740,Jan Legowicz,Jan Legowicz,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1909-08-09T00:00:00Z,1992-10-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Legowicz%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q2339237,Władysław Kopaliński,Władysław Kopaliński,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1907-11-14T00:00:00Z,2007-10-05T00:00:00Z,
http://www.wikidata.org/entity/Q2447470,Zenon Kosidowski,Zenon Kosidowski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1898-06-22T00:00:00Z,1978-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q2508374,Juliusz Bardach,Juliusz Bardach,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1914-11-03T00:00:00Z,2010-01-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Juliusz%20Bardach%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q2790182,Józef Bielawski,Józef Bielawski,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1910-08-12T00:00:00Z,1997-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q3133543,Tadeusz Zawadzki,Tadeusz Zawadzki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1921-01-24T00:00:00Z,1943-08-20T00:00:00Z,
http://www.wikidata.org/entity/Q3314461,Stanisław Komornicki,Stanisław Komornicki,http://www.wikidata.org/entity/Q2790054,Cmentarz Wojskowy na Powązkach,1924-07-26T00:00:00Z,2010-04-10T00:00:00Z,
