person,personLabel,name_in_native_language,cemetery,cemeteryLabel,birthDate,deathDate,grave_photo
http://www.wikidata.org/entity/Q9388151,Zbigniew Mikołajczak,Zbigniew Mikołajczak,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1925-01-30T00:00:00Z,2008-04-05T00:00:00Z,
http://www.wikidata.org/entity/Q11730589,Józef Kossecki,Józef Kossecki,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1936-01-18T00:00:00Z,2015-11-18T00:00:00Z,
http://www.wikidata.org/entity/Q11730681,Józef Kwiatkowski,Józef Kwiatkowski,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1923-03-02T00:00:00Z,1994-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q11778669,Michał Chmara,Michał Chmara,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1940-03-05T00:00:00Z,2018-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q16334839,Jerzy Lemanowicz,Jerzy Lemanowicz,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1929-01-01T00:00:00Z,2013-08-18T00:00:00Z,
http://www.wikidata.org/entity/Q64683374,Stanisław Dąbrowski,Stanisław Dąbrowski,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1922-01-01T00:00:00Z,2012-06-21T00:00:00Z,
http://www.wikidata.org/entity/Q84405248,Mirosław Nowaczyk,Mirosław Nowaczyk,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1931-10-24T00:00:00Z,2007-02-26T00:00:00Z,
http://www.wikidata.org/entity/Q16334972,Hanna Więckowska,Hanna Więckowska,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1954-01-01T00:00:00Z,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q17362466,Stanisław Wolański,Stanisław Wolański,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1918-01-10T00:00:00Z,1987-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q18430164,Adam Karpiński,Adam Karpiński,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1952-10-13T00:00:00Z,2011-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q21020281,Włodzimierz Michajłow,Włodzimierz Michajłow,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1905-03-24T00:00:00Z,1994-09-09T00:00:00Z,
http://www.wikidata.org/entity/Q23071871,Aleksandra Sokołowska,Aleksandra Sokołowska,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1926-01-01T00:00:00Z,2016-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q28671946,Janusz Kozioł,Janusz Kozioł,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1950-09-01T00:00:00Z,2019-01-18T00:00:00Z,
http://www.wikidata.org/entity/Q28922117,Piotr Jachowicz,Piotr Jachowicz,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1955-01-01T00:00:00Z,2017-02-18T00:00:00Z,
http://www.wikidata.org/entity/Q30124599,Krystyna Kotowicz,Krystyna Kotowicz,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1920-08-01T00:00:00Z,2017-05-07T00:00:00Z,
http://www.wikidata.org/entity/Q30231603,Bohdan Roliński,Bohdan Kazimierz Roliński,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1936-03-25T00:00:00Z,2017-05-27T00:00:00Z,
http://www.wikidata.org/entity/Q47466883,Tadeusz Okrasa,Tadeusz Okrasa,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1942-08-28T00:00:00Z,2018-01-14T00:00:00Z,
http://www.wikidata.org/entity/Q47466883,Tadeusz Okrasa,Tadeusz Okrasa,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1942-08-28T00:00:00Z,2018-01-18T00:00:00Z,
http://www.wikidata.org/entity/Q47490852,Mieczysław Motas,Mieczysław Motas,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1929-01-01T00:00:00Z,2018-01-19T00:00:00Z,
http://www.wikidata.org/entity/Q48644171,Tadeusz Kołodziej,Tadeusz Kołodziej,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1948-01-01T00:00:00Z,2017-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q54874974,Tadeusz Obrębski,Tadeusz Obrębski,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1933-11-04T00:00:00Z,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q54874974,Tadeusz Obrębski,Tadeusz Obrębski,http://www.wikidata.org/entity/Q8510786,Cmentarz Komunalny Północny w Warszawie,1933-11-04T00:00:00Z,2018-05-31T00:00:00Z,
